veri,satir,etiket,kat,olcum,sifreleme_s,fovea_ciphertext,fovea_slot,fovea_yukleme_bayt,piroi_ciphertext,piroi_yukleme_MB,piroi_roi_piksel,fovea_sunucu_s,fovea_indirme_bayt
akciğer grafisi (COVID-QU-Ex),8708,0,0,paket,0.009903799975290895,1,8192,856079,2,1.711476,14180,,
akciğer grafisi (COVID-QU-Ex),8711,0,3,paket,0.009944000048562884,1,8192,855404,2,1.711476,13157,,
akciğer grafisi (COVID-QU-Ex),8766,0,0,paket,0.010108500020578504,1,8192,856073,2,1.711476,8208,,
akciğer grafisi (COVID-QU-Ex),8768,0,2,paket,0.010069999960251153,1,8192,855228,2,1.711476,13008,,
akciğer grafisi (COVID-QU-Ex),8775,0,0,paket,0.00986310001462698,1,8192,856119,2,1.711476,9751,,
akciğer grafisi (COVID-QU-Ex),8798,0,3,paket,0.009974299930036068,1,8192,856109,3,2.567214,19155,,
akciğer grafisi (COVID-QU-Ex),8813,0,2,paket,0.010813599918037653,1,8192,855919,3,2.567214,18648,,
akciğer grafisi (COVID-QU-Ex),8818,0,3,paket,0.00995650002732873,1,8192,856102,3,2.567214,20052,,
akciğer grafisi (COVID-QU-Ex),8819,0,4,paket,0.010407899972051382,1,8192,855735,2,1.711476,13900,,
akciğer grafisi (COVID-QU-Ex),8823,0,2,paket,0.010298100067302585,1,8192,855729,3,2.567214,22997,,
akciğer grafisi (COVID-QU-Ex),8831,0,0,paket,0.009977700072340667,1,8192,855625,3,2.567214,16583,,
akciğer grafisi (COVID-QU-Ex),8844,0,0,paket,0.009996899985708296,1,8192,856151,2,1.711476,15358,,
akciğer grafisi (COVID-QU-Ex),8855,0,0,paket,0.010089300107210875,1,8192,855249,2,1.711476,12654,,
akciğer grafisi (COVID-QU-Ex),8865,0,1,paket,0.010032200021669269,1,8192,854898,2,1.711476,11632,,
akciğer grafisi (COVID-QU-Ex),8868,0,0,paket,0.009986699908040464,1,8192,855226,2,1.711476,13368,,
akciğer grafisi (COVID-QU-Ex),8906,0,0,paket,0.010255899978801608,1,8192,856064,2,1.711476,16012,,
akciğer grafisi (COVID-QU-Ex),8909,0,1,paket,0.010039399960078299,1,8192,856191,3,2.567214,16973,,
akciğer grafisi (COVID-QU-Ex),8946,0,2,paket,0.00996659998781979,1,8192,855307,2,1.711476,10117,,
akciğer grafisi (COVID-QU-Ex),8959,0,1,paket,0.01017089991364628,1,8192,855449,3,2.567214,19405,,
akciğer grafisi (COVID-QU-Ex),8960,0,2,paket,0.009950500098057091,1,8192,855269,2,1.711476,12921,,
akciğer grafisi (COVID-QU-Ex),8974,0,1,paket,0.01008250005543232,1,8192,855839,3,2.567214,18075,,
akciğer grafisi (COVID-QU-Ex),8980,0,4,paket,0.010001300019212067,1,8192,855751,3,2.567214,16395,,
akciğer grafisi (COVID-QU-Ex),8985,0,4,paket,0.01038310001604259,1,8192,855247,2,1.711476,12908,,
akciğer grafisi (COVID-QU-Ex),9018,0,3,paket,0.010132300085388124,1,8192,856130,4,3.422952,28186,,
akciğer grafisi (COVID-QU-Ex),9024,0,1,paket,0.009992999956011772,1,8192,855252,2,1.711476,9805,,
akciğer grafisi (COVID-QU-Ex),9037,0,4,paket,0.010413300013169646,1,8192,855793,3,2.567214,18490,,
akciğer grafisi (COVID-QU-Ex),9039,0,4,paket,0.010360800079070032,1,8192,855167,2,1.711476,14975,,
akciğer grafisi (COVID-QU-Ex),9040,0,1,paket,0.010028099990449846,1,8192,855204,3,2.567214,17786,,
akciğer grafisi (COVID-QU-Ex),9041,0,1,paket,0.011133600026369095,1,8192,855323,2,1.711476,15984,,
akciğer grafisi (COVID-QU-Ex),9083,0,0,paket,0.010140499914996326,1,8192,855316,2,1.711476,11417,,
akciğer grafisi (COVID-QU-Ex),9095,0,0,paket,0.010496199945919216,1,8192,856056,2,1.711476,10564,,
akciğer grafisi (COVID-QU-Ex),9101,0,2,paket,0.010934000019915402,1,8192,856015,2,1.711476,9058,,
akciğer grafisi (COVID-QU-Ex),9106,0,1,paket,0.009918599971570075,1,8192,855353,4,3.422952,25679,,
akciğer grafisi (COVID-QU-Ex),9117,0,1,paket,0.010161800077185035,1,8192,855718,2,1.711476,12138,,
akciğer grafisi (COVID-QU-Ex),9135,0,4,paket,0.009913300047628582,1,8192,856175,3,2.567214,23211,,
akciğer grafisi (COVID-QU-Ex),9139,0,1,paket,0.010269599966704845,1,8192,856155,4,3.422952,25258,,
akciğer grafisi (COVID-QU-Ex),9145,0,1,paket,0.010041400091722608,1,8192,856204,3,2.567214,20852,,
akciğer grafisi (COVID-QU-Ex),9162,0,1,paket,0.010028599994257092,1,8192,855448,2,1.711476,12569,,
akciğer grafisi (COVID-QU-Ex),9170,0,4,paket,0.010120499995537102,1,8192,856290,3,2.567214,23295,,
akciğer grafisi (COVID-QU-Ex),9180,0,0,paket,0.009963300079107285,1,8192,856059,2,1.711476,13443,,
akciğer grafisi (COVID-QU-Ex),9184,0,0,paket,0.010140400030650198,1,8192,855305,2,1.711476,15362,,
akciğer grafisi (COVID-QU-Ex),9197,0,4,paket,0.010189900058321655,1,8192,855272,4,3.422952,25092,,
akciğer grafisi (COVID-QU-Ex),9198,0,0,paket,0.010251699946820736,1,8192,854435,2,1.711476,12196,,
akciğer grafisi (COVID-QU-Ex),9209,0,1,paket,0.010178999975323677,1,8192,855321,2,1.711476,11913,,
akciğer grafisi (COVID-QU-Ex),9217,0,3,paket,0.009892400004900992,1,8192,856185,3,2.567214,20712,,
akciğer grafisi (COVID-QU-Ex),9228,0,3,paket,0.011256000027060509,1,8192,856085,2,1.711476,12339,,
akciğer grafisi (COVID-QU-Ex),9229,0,1,paket,0.0101324999704957,1,8192,855434,2,1.711476,12158,,
akciğer grafisi (COVID-QU-Ex),9233,0,0,paket,0.010490000015124679,1,8192,855573,3,2.567214,21724,,
akciğer grafisi (COVID-QU-Ex),9235,0,2,paket,0.010068499948829412,1,8192,855262,2,1.711476,14124,,
akciğer grafisi (COVID-QU-Ex),9265,0,1,paket,0.010051700053736567,1,8192,854701,2,1.711476,12111,,
akciğer grafisi (COVID-QU-Ex),9280,0,0,paket,0.009955500019714236,1,8192,856203,3,2.567214,18638,,
akciğer grafisi (COVID-QU-Ex),9337,0,4,paket,0.00996679998934269,1,8192,854701,1,0.855738,7932,,
akciğer grafisi (COVID-QU-Ex),9348,0,2,paket,0.01035050000064075,1,8192,855829,3,2.567214,19306,,
akciğer grafisi (COVID-QU-Ex),9356,0,4,paket,0.010791399981826544,1,8192,855329,3,2.567214,19109,,
akciğer grafisi (COVID-QU-Ex),9369,0,2,paket,0.009967199992388487,1,8192,855283,3,2.567214,20560,,
akciğer grafisi (COVID-QU-Ex),9392,0,2,paket,0.010331499972380698,1,8192,855611,2,1.711476,10260,,
akciğer grafisi (COVID-QU-Ex),9397,0,0,paket,0.010018799919635057,1,8192,856042,3,2.567214,19246,,
akciğer grafisi (COVID-QU-Ex),9401,0,3,paket,0.010175999952480197,1,8192,855340,2,1.711476,11744,,
akciğer grafisi (COVID-QU-Ex),9408,0,3,paket,0.01039650000166148,1,8192,856020,2,1.711476,10448,,
akciğer grafisi (COVID-QU-Ex),9412,0,1,paket,0.010280100046657026,1,8192,855754,1,0.855738,8168,,
akciğer grafisi (COVID-QU-Ex),9413,0,1,paket,0.011384899960830808,1,8192,855559,2,1.711476,10829,,
akciğer grafisi (COVID-QU-Ex),9414,0,2,paket,0.009997599991038442,1,8192,855597,2,1.711476,13394,,
akciğer grafisi (COVID-QU-Ex),9419,0,0,paket,0.010033900034613907,1,8192,855012,3,2.567214,20044,,
akciğer grafisi (COVID-QU-Ex),9430,0,0,paket,0.010417699930258095,1,8192,855775,2,1.711476,14115,,
akciğer grafisi (COVID-QU-Ex),9433,0,0,paket,0.01020959997549653,1,8192,856079,3,2.567214,19686,,
akciğer grafisi (COVID-QU-Ex),9438,0,1,paket,0.009943800047039986,1,8192,855259,2,1.711476,12812,,
akciğer grafisi (COVID-QU-Ex),9463,0,4,paket,0.009943300043232739,1,8192,856114,1,0.855738,5400,,
akciğer grafisi (COVID-QU-Ex),9485,0,2,paket,0.010053199948742986,1,8192,855307,3,2.567214,22978,,
akciğer grafisi (COVID-QU-Ex),9522,0,3,paket,0.010199100011959672,1,8192,855170,2,1.711476,9451,,
akciğer grafisi (COVID-QU-Ex),9540,0,0,paket,0.010072399978525937,1,8192,855832,2,1.711476,12347,,
akciğer grafisi (COVID-QU-Ex),9563,0,3,paket,0.009995599975809455,1,8192,856241,2,1.711476,11825,,
akciğer grafisi (COVID-QU-Ex),9592,0,1,paket,0.010170900030061603,1,8192,855634,2,1.711476,13058,,
akciğer grafisi (COVID-QU-Ex),9594,0,3,paket,0.010519100003875792,1,8192,855703,3,2.567214,18100,,
akciğer grafisi (COVID-QU-Ex),9612,0,3,paket,0.010087899980135262,1,8192,855480,2,1.711476,13137,,
akciğer grafisi (COVID-QU-Ex),9616,0,0,paket,0.01043779996689409,1,8192,855943,2,1.711476,14829,,
akciğer grafisi (COVID-QU-Ex),9657,0,2,paket,0.010781000019051135,1,8192,855228,2,1.711476,10289,,
akciğer grafisi (COVID-QU-Ex),9680,0,3,paket,0.010615200037136674,1,8192,856033,3,2.567214,21472,,
akciğer grafisi (COVID-QU-Ex),9683,0,4,paket,0.009927799925208092,1,8192,855301,3,2.567214,23470,,
akciğer grafisi (COVID-QU-Ex),9706,0,4,paket,0.010078499908559024,1,8192,855256,2,1.711476,14973,,
akciğer grafisi (COVID-QU-Ex),9726,0,1,paket,0.0098911999957636,1,8192,855005,2,1.711476,12636,,
akciğer grafisi (COVID-QU-Ex),9745,0,2,paket,0.010084999958053231,1,8192,855768,3,2.567214,16806,,
akciğer grafisi (COVID-QU-Ex),9775,0,4,paket,0.010068599949590862,1,8192,855813,3,2.567214,17296,,
akciğer grafisi (COVID-QU-Ex),9807,0,2,paket,0.010813800035975873,1,8192,855338,2,1.711476,16151,,
akciğer grafisi (COVID-QU-Ex),9815,0,1,paket,0.010026299976743758,1,8192,855234,2,1.711476,14870,,
akciğer grafisi (COVID-QU-Ex),9820,0,0,paket,0.010043599992059171,1,8192,855079,3,2.567214,17040,,
akciğer grafisi (COVID-QU-Ex),9834,0,0,paket,0.01075779995881021,1,8192,855343,2,1.711476,16277,,
akciğer grafisi (COVID-QU-Ex),9864,0,1,paket,0.010011499980464578,1,8192,856176,2,1.711476,11847,,
akciğer grafisi (COVID-QU-Ex),9874,0,0,paket,0.009892000001855195,1,8192,856084,2,1.711476,14699,,
akciğer grafisi (COVID-QU-Ex),9879,0,3,paket,0.010061300010420382,1,8192,855720,1,0.855738,7638,,
akciğer grafisi (COVID-QU-Ex),9901,0,4,paket,0.009920999989844859,1,8192,856128,3,2.567214,18957,,
akciğer grafisi (COVID-QU-Ex),9912,0,1,paket,0.011882599908858538,1,8192,855911,2,1.711476,9946,,
akciğer grafisi (COVID-QU-Ex),9938,0,3,paket,0.010164400096982718,1,8192,856063,3,2.567214,17150,,
akciğer grafisi (COVID-QU-Ex),9939,0,2,paket,0.009967199992388487,1,8192,855316,3,2.567214,18574,,
akciğer grafisi (COVID-QU-Ex),9950,0,3,paket,0.010104799992404878,1,8192,855323,2,1.711476,12685,,
akciğer grafisi (COVID-QU-Ex),9956,0,4,paket,0.009966499987058342,1,8192,856023,3,2.567214,18740,,
akciğer grafisi (COVID-QU-Ex),9958,0,0,paket,0.01018320000730455,1,8192,855685,2,1.711476,14734,,
akciğer grafisi (COVID-QU-Ex),9968,0,2,paket,0.010079900035634637,1,8192,856026,3,2.567214,18677,,
akciğer grafisi (COVID-QU-Ex),9979,0,2,paket,0.010246600024402142,1,8192,855909,2,1.711476,16316,,
akciğer grafisi (COVID-QU-Ex),9987,0,4,paket,0.010345799964852631,1,8192,856218,2,1.711476,10870,,
akciğer grafisi (COVID-QU-Ex),9993,0,0,paket,0.01053420000243932,1,8192,856062,2,1.711476,14361,,
akciğer grafisi (COVID-QU-Ex),10004,0,0,paket,0.010097400052472949,1,8192,855209,2,1.711476,14769,,
akciğer grafisi (COVID-QU-Ex),10035,0,4,paket,0.009962899959646165,1,8192,856187,2,1.711476,13723,,
akciğer grafisi (COVID-QU-Ex),10078,0,2,paket,0.009961299947462976,1,8192,856108,2,1.711476,12045,,
akciğer grafisi (COVID-QU-Ex),10105,0,1,paket,0.01134899992030114,1,8192,855861,2,1.711476,14349,,
akciğer grafisi (COVID-QU-Ex),10109,0,1,paket,0.010817899950779974,1,8192,855312,2,1.711476,14716,,
akciğer grafisi (COVID-QU-Ex),10115,0,0,paket,0.009902199963107705,1,8192,855983,3,2.567214,18895,,
akciğer grafisi (COVID-QU-Ex),10126,0,4,paket,0.010267999954521656,1,8192,855160,2,1.711476,11517,,
akciğer grafisi (COVID-QU-Ex),10132,0,3,paket,0.010059099993668497,1,8192,856235,2,1.711476,9472,,
akciğer grafisi (COVID-QU-Ex),10139,0,3,paket,0.010241599986329675,1,8192,855770,2,1.711476,11617,,
akciğer grafisi (COVID-QU-Ex),10145,0,0,paket,0.009922800003550947,1,8192,854571,2,1.711476,10193,,
akciğer grafisi (COVID-QU-Ex),10157,0,4,paket,0.010106400004588068,1,8192,856092,2,1.711476,12945,,
akciğer grafisi (COVID-QU-Ex),10162,0,2,paket,0.009838800062425435,1,8192,856123,3,2.567214,17983,,
akciğer grafisi (COVID-QU-Ex),10166,0,0,paket,0.01014899997971952,1,8192,856103,2,1.711476,16046,,
akciğer grafisi (COVID-QU-Ex),10173,0,3,paket,0.01053730002604425,1,8192,856189,3,2.567214,19517,,
akciğer grafisi (COVID-QU-Ex),10175,0,3,paket,0.00988100003451109,1,8192,856042,3,2.567214,21024,,
akciğer grafisi (COVID-QU-Ex),10192,0,1,paket,0.010026700096204877,1,8192,855221,3,2.567214,22591,,
akciğer grafisi (COVID-QU-Ex),10193,0,1,paket,0.010520300013013184,1,8192,856171,3,2.567214,17026,,
akciğer grafisi (COVID-QU-Ex),10194,0,3,paket,0.009934200090356171,1,8192,855542,2,1.711476,13181,,
akciğer grafisi (COVID-QU-Ex),10214,0,3,paket,0.010050300043076277,1,8192,855156,3,2.567214,18005,,
akciğer grafisi (COVID-QU-Ex),10219,0,4,paket,0.010142299928702414,1,8192,855610,2,1.711476,8327,,
akciğer grafisi (COVID-QU-Ex),10224,0,2,paket,0.010002600029110909,1,8192,855757,2,1.711476,16089,,
akciğer grafisi (COVID-QU-Ex),10259,0,4,paket,0.00995199999306351,1,8192,855012,2,1.711476,10995,,
akciğer grafisi (COVID-QU-Ex),10264,0,1,paket,0.010115799959748983,1,8192,855959,3,2.567214,17958,,
akciğer grafisi (COVID-QU-Ex),10271,0,1,paket,0.009965599980205297,1,8192,855295,3,2.567214,17833,,
akciğer grafisi (COVID-QU-Ex),10279,0,4,paket,0.010892899939790368,1,8192,855936,2,1.711476,16164,,
akciğer grafisi (COVID-QU-Ex),10295,0,2,paket,0.010986599954776466,1,8192,855879,2,1.711476,13184,,
akciğer grafisi (COVID-QU-Ex),10309,0,1,paket,0.01048820000141859,1,8192,855250,2,1.711476,11895,,
akciğer grafisi (COVID-QU-Ex),10319,0,3,paket,0.009884499944746494,1,8192,855862,3,2.567214,18384,,
akciğer grafisi (COVID-QU-Ex),10325,0,4,paket,0.009939800016582012,1,8192,855962,2,1.711476,12139,,
akciğer grafisi (COVID-QU-Ex),10344,0,0,paket,0.010116499965079129,1,8192,855206,2,1.711476,14467,,
akciğer grafisi (COVID-QU-Ex),10367,0,2,paket,0.010032300022430718,1,8192,856064,3,2.567214,22870,,
akciğer grafisi (COVID-QU-Ex),10380,0,1,paket,0.0106071000918746,1,8192,855892,3,2.567214,16939,,
akciğer grafisi (COVID-QU-Ex),10391,0,4,paket,0.010235399939119816,1,8192,855244,2,1.711476,14347,,
akciğer grafisi (COVID-QU-Ex),10405,0,0,paket,0.009947699960321188,1,8192,856158,3,2.567214,19561,,
akciğer grafisi (COVID-QU-Ex),10408,0,3,paket,0.009889299981296062,1,8192,855033,2,1.711476,10240,,
akciğer grafisi (COVID-QU-Ex),10419,0,2,paket,0.011867000022903085,1,8192,855364,2,1.711476,15923,,
akciğer grafisi (COVID-QU-Ex),10429,0,1,paket,0.01023469993378967,1,8192,856076,2,1.711476,12062,,
akciğer grafisi (COVID-QU-Ex),10449,0,3,paket,0.009830099996179342,1,8192,855181,2,1.711476,11484,,
akciğer grafisi (COVID-QU-Ex),10460,0,4,paket,0.010076800012029707,1,8192,856031,2,1.711476,15262,,
akciğer grafisi (COVID-QU-Ex),10470,0,3,paket,0.009955800021998584,1,8192,854473,2,1.711476,13107,,
akciğer grafisi (COVID-QU-Ex),10472,0,0,paket,0.00987060007173568,1,8192,855258,2,1.711476,14068,,
akciğer grafisi (COVID-QU-Ex),10480,0,1,paket,0.010103799984790385,1,8192,855471,2,1.711476,14983,,
akciğer grafisi (COVID-QU-Ex),10498,0,2,paket,0.010044499998912215,1,8192,855313,2,1.711476,11238,,
akciğer grafisi (COVID-QU-Ex),10502,0,3,paket,0.010037099942564964,1,8192,855395,2,1.711476,13487,,
akciğer grafisi (COVID-QU-Ex),10503,0,1,paket,0.009965799981728196,1,8192,855196,3,2.567214,16547,,
akciğer grafisi (COVID-QU-Ex),10505,0,1,paket,0.009960300056263804,1,8192,856208,2,1.711476,10978,,
akciğer grafisi (COVID-QU-Ex),10508,0,0,paket,0.010068600066006184,1,8192,855911,2,1.711476,11344,,
akciğer grafisi (COVID-QU-Ex),10514,0,0,paket,0.009916099952533841,1,8192,855992,2,1.711476,12728,,
akciğer grafisi (COVID-QU-Ex),10523,0,1,paket,0.009858999983407557,1,8192,855186,2,1.711476,9966,,
akciğer grafisi (COVID-QU-Ex),10524,0,3,paket,0.010006200056523085,1,8192,855276,2,1.711476,8395,,
akciğer grafisi (COVID-QU-Ex),10577,0,2,paket,0.010310200043022633,1,8192,855304,3,2.567214,16796,,
akciğer grafisi (COVID-QU-Ex),10594,0,0,paket,0.01021410000976175,1,8192,855262,2,1.711476,12390,,
akciğer grafisi (COVID-QU-Ex),10595,0,1,paket,0.010273899999447167,1,8192,856057,3,2.567214,16693,,
akciğer grafisi (COVID-QU-Ex),10611,0,2,paket,0.010211899993009865,1,8192,855259,3,2.567214,21420,,
akciğer grafisi (COVID-QU-Ex),10615,0,2,paket,0.010173700051382184,1,8192,855276,3,2.567214,20217,,
akciğer grafisi (COVID-QU-Ex),10634,0,1,paket,0.010018000029958785,1,8192,855476,2,1.711476,16152,,
akciğer grafisi (COVID-QU-Ex),10637,0,3,paket,0.010480299941264093,1,8192,855533,2,1.711476,12775,,
akciğer grafisi (COVID-QU-Ex),10653,0,2,paket,0.010629500029608607,1,8192,856235,2,1.711476,14222,,
akciğer grafisi (COVID-QU-Ex),10661,0,3,paket,0.009979299968108535,1,8192,856214,3,2.567214,18646,,
akciğer grafisi (COVID-QU-Ex),10667,0,4,paket,0.010155400028452277,1,8192,855244,2,1.711476,9430,,
akciğer grafisi (COVID-QU-Ex),10674,0,4,paket,0.010027099982835352,1,8192,855274,2,1.711476,15262,,
akciğer grafisi (COVID-QU-Ex),10677,0,3,paket,0.01067059999331832,1,8192,855136,2,1.711476,12731,,
akciğer grafisi (COVID-QU-Ex),10682,0,1,paket,0.01006170001346618,1,8192,856046,3,2.567214,24392,,
akciğer grafisi (COVID-QU-Ex),10703,0,3,paket,0.01210169994737953,1,8192,856126,2,1.711476,12495,,
akciğer grafisi (COVID-QU-Ex),10704,0,0,paket,0.01001870003528893,1,8192,855245,2,1.711476,10277,,
akciğer grafisi (COVID-QU-Ex),10722,0,1,paket,0.010046000010333955,1,8192,855352,2,1.711476,13557,,
akciğer grafisi (COVID-QU-Ex),10734,0,3,paket,0.010299400077201426,1,8192,855289,3,2.567214,16623,,
akciğer grafisi (COVID-QU-Ex),10753,0,1,paket,0.010217999923042953,1,8192,855316,1,0.855738,7748,,
akciğer grafisi (COVID-QU-Ex),10779,0,3,paket,0.01006320002488792,1,8192,856033,2,1.711476,10488,,
akciğer grafisi (COVID-QU-Ex),10787,0,0,paket,0.010628999909386039,1,8192,855694,2,1.711476,9960,,
akciğer grafisi (COVID-QU-Ex),10796,0,3,paket,0.010529700084589422,1,8192,855972,2,1.711476,10913,,
akciğer grafisi (COVID-QU-Ex),10803,0,2,paket,0.010021000052802265,1,8192,856157,3,2.567214,18942,,
akciğer grafisi (COVID-QU-Ex),10837,0,0,paket,0.009964199969545007,1,8192,855261,2,1.711476,15139,,
akciğer grafisi (COVID-QU-Ex),10844,0,2,paket,0.01143960002809763,1,8192,855842,3,2.567214,17147,,
akciğer grafisi (COVID-QU-Ex),10847,0,2,paket,0.009983299998566508,1,8192,856175,2,1.711476,16331,,
akciğer grafisi (COVID-QU-Ex),10849,0,2,paket,0.01003200002014637,1,8192,855921,3,2.567214,19101,,
akciğer grafisi (COVID-QU-Ex),10861,0,3,paket,0.010195799986831844,1,8192,855199,2,1.711476,11036,,
akciğer grafisi (COVID-QU-Ex),10871,0,2,paket,0.01081290002912283,1,8192,855831,2,1.711476,12894,,
akciğer grafisi (COVID-QU-Ex),10883,0,0,paket,0.009925500024110079,1,8192,855895,2,1.711476,12686,,
akciğer grafisi (COVID-QU-Ex),10885,0,1,paket,0.010028799995779991,1,8192,855497,2,1.711476,13960,,
akciğer grafisi (COVID-QU-Ex),10886,0,0,paket,0.010187200037762523,1,8192,856209,2,1.711476,13450,,
akciğer grafisi (COVID-QU-Ex),10890,0,2,paket,0.010837399982847273,1,8192,855277,2,1.711476,12571,,
akciğer grafisi (COVID-QU-Ex),10893,0,2,paket,0.009946999954991043,1,8192,856170,2,1.711476,12101,,
akciğer grafisi (COVID-QU-Ex),10902,0,4,paket,0.010155700030736625,1,8192,856177,2,1.711476,11390,,
akciğer grafisi (COVID-QU-Ex),10913,0,3,paket,0.010273899999447167,1,8192,856084,2,1.711476,13066,,
akciğer grafisi (COVID-QU-Ex),10923,0,3,paket,0.009957100031897426,1,8192,855280,2,1.711476,12564,,
akciğer grafisi (COVID-QU-Ex),10944,0,0,paket,0.010722100036218762,1,8192,856072,2,1.711476,13610,,
akciğer grafisi (COVID-QU-Ex),10947,0,3,paket,0.010147999972105026,1,8192,855344,2,1.711476,14901,,
akciğer grafisi (COVID-QU-Ex),10962,0,2,paket,0.00999210006557405,1,8192,855333,2,1.711476,13817,,
akciğer grafisi (COVID-QU-Ex),10963,0,0,paket,0.010571499937213957,1,8192,856128,2,1.711476,8846,,
akciğer grafisi (COVID-QU-Ex),10964,0,0,paket,0.009908200008794665,1,8192,856185,2,1.711476,10737,,
akciğer grafisi (COVID-QU-Ex),10976,0,3,paket,0.009657500078901649,1,8192,855178,2,1.711476,13316,,
akciğer grafisi (COVID-QU-Ex),11001,0,0,paket,0.010001300019212067,1,8192,855784,3,2.567214,17397,,
akciğer grafisi (COVID-QU-Ex),11005,0,1,paket,0.010263700038194656,1,8192,855280,3,2.567214,16652,,
akciğer grafisi (COVID-QU-Ex),11010,0,2,paket,0.010003600036725402,1,8192,855122,2,1.711476,15057,,
akciğer grafisi (COVID-QU-Ex),11011,0,3,paket,0.010098100057803094,1,8192,855675,2,1.711476,12606,,
akciğer grafisi (COVID-QU-Ex),11015,0,2,paket,0.010358799947425723,1,8192,855482,2,1.711476,11808,,
akciğer grafisi (COVID-QU-Ex),11030,0,0,paket,0.01292229990940541,1,8192,855578,2,1.711476,11798,,
akciğer grafisi (COVID-QU-Ex),11040,0,3,paket,0.010241899988614023,1,8192,855152,2,1.711476,11314,,
akciğer grafisi (COVID-QU-Ex),11056,0,3,paket,0.010008599958382547,1,8192,856043,2,1.711476,14044,,
akciğer grafisi (COVID-QU-Ex),11057,0,1,paket,0.010612000012770295,1,8192,855471,3,2.567214,20183,,
akciğer grafisi (COVID-QU-Ex),11061,0,1,paket,0.01008809998165816,1,8192,855285,2,1.711476,12908,,
akciğer grafisi (COVID-QU-Ex),11063,0,0,paket,0.010180499986745417,1,8192,855699,3,2.567214,17220,,
akciğer grafisi (COVID-QU-Ex),11077,0,3,paket,0.009963999968022108,1,8192,856047,2,1.711476,14951,,
akciğer grafisi (COVID-QU-Ex),11080,0,2,paket,0.009998199995607138,1,8192,855256,2,1.711476,10847,,
akciğer grafisi (COVID-QU-Ex),11081,0,1,paket,0.010296200052835047,1,8192,855416,2,1.711476,12372,,
akciğer grafisi (COVID-QU-Ex),11087,0,0,paket,0.010030300007201731,1,8192,855946,2,1.711476,11509,,
akciğer grafisi (COVID-QU-Ex),11088,0,1,paket,0.010118599981069565,1,8192,854942,2,1.711476,10116,,
akciğer grafisi (COVID-QU-Ex),11091,0,4,paket,0.010057399980723858,1,8192,855862,2,1.711476,9795,,
akciğer grafisi (COVID-QU-Ex),11109,0,4,paket,0.010231600026600063,1,8192,856125,2,1.711476,15913,,
akciğer grafisi (COVID-QU-Ex),11120,0,3,paket,0.012165100080892444,1,8192,855387,2,1.711476,13770,,
akciğer grafisi (COVID-QU-Ex),11122,0,4,paket,0.010422199964523315,1,8192,854474,2,1.711476,10901,,
akciğer grafisi (COVID-QU-Ex),11140,0,1,paket,0.009967499994672835,1,8192,856054,2,1.711476,16281,,
akciğer grafisi (COVID-QU-Ex),11160,0,4,paket,0.01121409994084388,1,8192,855308,3,2.567214,17439,,
akciğer grafisi (COVID-QU-Ex),11179,0,0,paket,0.010182400001212955,1,8192,855401,3,2.567214,16847,,
akciğer grafisi (COVID-QU-Ex),11180,0,3,paket,0.011017000069841743,1,8192,855327,2,1.711476,15682,,
akciğer grafisi (COVID-QU-Ex),11188,0,2,paket,0.0100391999585554,1,8192,855337,2,1.711476,9757,,
akciğer grafisi (COVID-QU-Ex),11199,0,4,paket,0.01004530000500381,1,8192,855263,2,1.711476,14491,,
akciğer grafisi (COVID-QU-Ex),11206,0,4,paket,0.010017900029197335,1,8192,856011,2,1.711476,16320,,
akciğer grafisi (COVID-QU-Ex),11210,0,0,paket,0.010789399966597557,1,8192,856119,2,1.711476,14190,,
akciğer grafisi (COVID-QU-Ex),11228,0,0,paket,0.010186800034716725,1,8192,855808,3,2.567214,18538,,
akciğer grafisi (COVID-QU-Ex),11242,0,1,paket,0.009960899944417179,1,8192,856273,2,1.711476,11103,,
